social_id,country_id,year_id,gdp_per_capita,population,urbanization_rate,education_index,unemployment_rate,employment_rate,income_inequality,public_health_expenditure,internet_access,crime_rate,political_stability
982,4,2012,44913.92,1225767920,66.45,0.7,11.27,95.58,21.05,3.44,70.63,30.15,0.62
983,7,2016,28551.08,107904127,42.69,0.81,10.66,51.9,32.88,5.5,79.8,34.87,0.44
984,7,2017,14440.24,1042668037,50.22,0.69,19.93,93.34,27.65,5.46,66.11,74.21,0.44
985,19,2015,12761.66,337054448,85.89,0.66,8.91,59.11,35.63,9.85,88.64,69.42,0.77
986,19,2021,26100.44,692888025,88.44,0.68,17.37,56.81,29.67,2.15,66.62,27.99,0.18
987,16,2021,45574.18,1439232449,48.72,0.9,17.52,53.32,53.37,8.53,59.05,51.09,0.42
988,6,2008,36699.22,1454837222,68.67,0.8,6.19,70.43,47.91,2.78,53.79,17.51,0.06
989,19,2012,41629.13,456215216,44.48,0.99,3.71,78.17,49.6,2.64,53.38,55.77,0.08
990,16,2009,17657.25,1489252087,52.11,0.92,19.56,93.38,34.43,4.63,57.41,53.49,0.53
991,3,2020,29404.69,232404022,77.54,0.74,9.67,87.62,20.14,7.61,94.56,28.47,0.38
992,8,2008,3619.32,582683926,60.07,0.62,2.04,57.66,28.77,7.43,59.85,39.53,0.72
993,8,2019,49234.41,467481408,80.98,0.84,10.98,58.05,50.21,7.02,68.85,64.76,0.99
994,3,2016,59403.64,1392773938,67.72,0.86,13.15,50.39,44.11,8.2,55.11,27.88,0.86
995,5,2009,25005.86,85586276,67.74,0.73,15.97,83.02,41.54,3.86,47.89,63.79,0.44
996,16,2020,1646.86,938089028,32.03,0.61,18.97,50.84,31.22,7.07,75.52,32.15,0.38
997,16,2018,11017.77,1197515674,74.98,0.78,18.47,56.65,23.03,7.1,69.99,68.77,0.59
998,3,2014,39499.09,134594233,88.67,0.63,18.92,80.46,51.39,7.23,43.73,12.14,0.09
999,4,2011,37112.68,786818615,58.38,0.97,2.58,57.21,21.55,6.76,88.55,28.07,0.99
1000,1,2017,47484.02,828302132,39.51,0.81,14.81,57.35,22.37,3.77,67.92,22.43,0.98
1001,20,2024,15979.16,1136596864,88.62,0.65,6.07,61.23,31.8,9.31,58.44,72.34,0.92
1002,3,2009,46054.28,1431603321,47.41,0.61,5.38,68.49,42.92,9.81,82.86,40.0,0.66
1003,19,2007,41591.06,654699433,54.55,0.86,16.41,50.38,59.69,7.51,46.16,48.19,0.5
1004,19,2019,20046.06,1108169545,34.64,0.85,9.51,85.81,23.63,5.55,66.06,26.95,0.71
1005,6,2008,33183.8,710285500,36.65,0.8,18.5,87.14,38.93,6.3,70.18,18.98,0.31
1006,3,2019,9689.15,1134319931,42.99,0.81,2.76,67.6,44.07,2.87,82.63,51.88,0.85
1007,6,2018,27701.31,101160619,62.91,0.8,16.44,88.31,52.92,4.91,60.36,29.83,0.13
1008,3,2024,52990.64,446763723,63.47,0.68,4.46,63.67,47.58,9.81,87.02,75.02,0.8
1009,16,2023,25850.29,54134003,66.37,0.97,5.18,97.31,52.31,6.38,78.37,43.34,0.87
1010,20,2017,50534.44,242824572,65.03,0.74,10.59,69.09,40.9,6.49,82.41,19.67,0.17
1011,16,2014,35824.95,824422722,59.71,0.51,9.12,82.1,37.36,9.63,93.3,11.67,0.48
1012,1,2009,12320.73,1076494374,78.13,0.67,10.75,65.48,44.75,9.09,86.46,26.26,0.89
1013,8,2024,35285.27,318131293,86.03,0.57,18.92,71.64,56.03,6.55,59.07,32.39,0.96
1014,7,2024,30853.02,357582825,46.19,0.68,13.83,80.96,42.03,4.15,75.52,24.49,0.81
1015,3,2010,24519.84,1332218519,37.81,0.8,7.23,66.68,44.22,2.94,87.77,35.59,0.94
1016,1,2008,8058.2,808668257,55.51,0.51,5.11,81.52,33.52,8.91,68.88,71.53,0.94
1017,8,2006,25585.81,745267253,31.59,0.94,9.56,57.01,43.84,9.36,77.55,13.36,0.98
1018,5,2020,5292.98,771038338,83.0,0.81,10.13,73.22,45.11,5.95,49.47,66.09,0.41
1019,20,2022,6827.37,1465177358,44.38,0.65,12.82,63.1,50.14,2.76,84.88,39.81,0.29
1020,6,2009,25539.08,695454471,62.96,0.66,6.79,94.16,42.89,6.85,81.66,73.45,0.63
1021,6,2008,19017.51,629903119,36.91,0.73,15.82,89.59,27.9,4.94,88.89,56.69,0.19
1022,16,2017,55607.12,622900887,63.2,0.62,3.77,73.4,43.28,3.26,79.06,21.54,0.56
1023,19,2023,23166.64,1377795850,32.34,0.5,12.09,71.78,31.91,9.35,88.23,77.16,0.58
1024,8,2006,45713.63,468478592,76.13,0.51,13.22,90.03,23.49,3.92,48.92,20.83,0.81
1025,5,2017,32284.6,279097088,87.33,0.68,5.72,83.14,53.02,7.69,84.75,33.54,0.36
1026,1,2015,42541.05,1424614642,48.42,0.56,16.87,82.8,22.64,5.44,92.41,78.52,0.6
1027,20,2008,16346.84,791558835,45.49,0.51,13.08,76.32,45.27,8.62,84.85,24.83,0.9
1028,8,2024,56572.39,999225001,56.88,0.93,13.62,91.39,59.54,7.61,73.84,54.18,0.42
1029,5,2024,32275.22,1010296586,67.2,0.64,10.96,59.1,23.5,2.99,90.96,78.43,0.57
1030,7,2019,50048.12,628148011,41.34,0.75,18.37,91.37,28.81,5.6,45.2,58.22,0.79
1031,3,2008,22537.7,1259332265,78.2,0.59,14.49,75.0,50.43,4.08,40.93,56.39,0.25
1032,6,2013,6912.47,1275947878,41.91,0.52,8.87,79.82,23.88,7.71,93.09,53.51,0.1
1033,1,2011,40748.99,209156055,30.33,0.87,6.29,96.2,53.31,6.36,77.57,48.88,0.68
1034,6,2023,1457.82,1488951594,61.46,0.56,3.28,70.38,20.01,4.72,46.28,76.44,0.37
1035,1,2023,29042.29,1191302417,36.91,0.51,4.98,82.07,55.6,4.64,58.7,48.06,0.38
1036,16,2010,12375.31,294037487,71.89,0.79,19.87,75.06,22.67,2.92,81.18,56.43,0.93
1037,19,2010,38015.15,860141148,40.05,0.51,9.32,94.72,56.88,3.71,81.27,61.72,0.41
1038,1,2024,58785.77,1321837253,79.04,0.72,18.18,73.41,54.58,7.71,49.35,46.94,0.95
1039,6,2019,28399.77,1179859504,58.22,0.64,5.07,62.29,41.58,6.88,65.86,72.14,0.11
1040,16,2019,49232.4,1395685717,63.98,0.66,9.66,73.17,51.12,4.84,84.4,11.6,0.34
1041,1,2024,30959.27,433961912,41.2,0.5,19.29,94.0,23.0,8.69,93.17,37.67,0.69
1042,7,2013,30254.56,1389073854,38.8,0.98,3.64,74.03,25.41,5.88,74.24,53.16,0.13
1043,19,2008,55894.99,1450913161,67.88,0.76,12.69,57.01,34.77,8.36,75.1,11.33,0.39
1044,1,2022,53507.99,58782278,45.33,0.79,18.55,76.0,41.5,8.25,65.81,75.58,0.85
1045,16,2022,47362.23,801997363,53.16,0.83,19.09,68.6,54.73,8.78,69.65,67.85,0.76
1046,8,2009,18479.09,301686931,58.77,0.9,17.23,81.19,41.71,8.8,45.44,25.33,0.28
1047,4,2024,33155.5,1439498721,43.78,0.8,17.41,61.58,46.61,7.43,59.23,33.22,0.36
1048,5,2015,14209.94,848011168,77.73,0.88,13.74,65.47,47.2,8.0,67.9,57.4,0.51
1049,4,2009,27191.09,1419170390,86.37,0.72,5.97,74.8,55.1,8.22,55.12,33.87,0.73
1050,4,2008,29568.57,746546566,55.91,0.69,15.15,55.68,51.07,3.35,59.79,69.97,0.15
1051,20,2016,50066.76,110629074,85.05,0.91,19.61,60.1,59.08,4.4,93.42,27.39,0.53
1052,7,2006,53865.67,1389616036,82.96,0.93,11.47,88.46,20.8,2.83,40.29,67.28,0.07
1053,8,2017,25462.58,879578795,39.96,0.57,6.69,95.08,28.31,3.51,56.65,42.52,0.4
1054,3,2014,2044.56,394726445,40.4,0.77,12.32,96.54,57.22,8.23,72.12,41.74,0.19
1055,1,2013,51844.66,41825499,58.64,0.84,14.43,94.99,51.69,9.58,55.34,21.79,0.31
1056,5,2014,11282.44,812136703,61.55,0.54,5.75,95.22,30.69,7.39,77.21,78.84,0.33
1057,19,2011,37691.04,1177793095,50.47,0.96,14.95,89.41,58.97,9.09,56.46,34.14,0.77
1058,8,2008,2473.28,747307533,48.78,0.76,12.57,85.31,54.8,4.54,75.1,24.32,0.27
1059,6,2023,24570.88,917041064,55.88,0.82,13.02,61.13,22.59,8.77,86.74,12.27,0.66
1060,3,2014,59171.66,910734409,71.43,0.59,7.51,71.2,52.45,4.71,76.23,44.55,0.53
1061,20,2007,6940.92,628173376,35.06,0.63,4.79,69.1,51.38,9.15,42.74,12.26,0.8
1062,20,2023,25997.9,132672312,72.63,0.56,13.22,85.06,28.85,8.38,83.74,41.88,0.32
1063,8,2006,19121.85,1195612053,85.57,0.63,12.55,72.82,46.77,9.87,51.7,73.19,0.99
1064,16,2024,54400.2,6580229,75.81,0.75,8.08,67.29,58.81,8.62,74.91,44.86,0.3
1065,4,2014,52291.07,625946733,41.5,0.92,7.33,89.08,47.03,5.19,75.57,13.03,0.58
1066,6,2006,15024.23,773759254,35.25,0.77,8.25,86.0,52.55,2.88,84.21,28.51,0.63
1067,20,2006,5790.08,571775519,59.42,0.62,10.82,67.7,23.98,8.99,67.82,13.41,0.54
1068,5,2021,38001.17,393774486,87.38,0.52,19.55,70.13,49.1,6.57,60.68,71.74,0.86
1069,20,2020,20845.75,359781362,79.14,0.81,15.74,92.87,28.19,8.87,68.49,26.81,0.11
1070,19,2020,40652.98,691641433,63.76,0.71,17.33,85.17,22.87,5.1,70.02,14.55,0.6
1071,1,2018,2895.07,1386594367,38.58,0.99,11.1,83.12,42.08,2.23,85.18,77.52,0.51
1072,20,2011,8870.55,624259926,72.83,0.89,11.47,84.16,50.02,2.42,51.28,44.1,0.42
1073,19,2015,41495.96,796481931,78.78,0.9,5.68,54.91,41.87,7.36,86.58,38.39,0.35
1074,8,2005,13529.87,567167192,86.1,0.51,14.98,77.05,57.26,2.92,60.11,74.9,0.15
1075,8,2015,51597.67,1187555195,66.73,0.89,9.59,63.97,47.83,7.96,80.91,47.16,0.65
1076,3,2008,4456.86,1269549154,60.87,0.6,15.36,54.07,24.7,5.36,58.46,29.7,0.12
1077,20,2011,13713.44,669607421,67.15,0.79,9.36,85.09,57.38,6.5,78.99,65.44,0.83
1078,5,2019,59915.05,836683498,86.6,0.72,3.95,64.61,26.12,8.41,83.95,29.02,0.45
1079,20,2022,26551.49,297099921,67.69,0.79,5.11,64.88,50.33,4.02,70.69,41.0,0.61
1080,5,2016,42474.97,726391000,45.46,0.57,16.61,80.71,25.94,5.3,74.07,66.22,0.08
1081,7,2021,11777.12,1069708311,68.17,0.73,6.66,81.98,59.94,7.84,78.93,75.2,0.09
1082,3,2005,36982.26,520555928,82.78,0.52,6.76,72.76,33.29,9.35,77.86,52.41,0.24
1083,7,2015,43840.26,194442728,64.02,0.52,18.73,76.71,39.84,4.32,80.01,45.34,0.78
1084,20,2005,19554.12,30895552,60.16,0.83,13.84,90.75,38.67,6.98,86.73,15.33,0.49
1085,3,2019,49904.93,403531801,74.0,0.98,4.06,55.14,24.08,9.61,52.13,53.19,0.31
1086,7,2014,36601.64,1041899001,69.66,0.89,4.58,53.14,39.76,7.19,51.81,32.86,0.85
1087,4,2011,23958.26,519594846,33.4,0.73,6.9,81.5,25.98,9.14,93.39,46.01,0.19
1088,20,2006,33900.9,1467997871,73.52,0.53,12.69,78.98,52.08,9.52,86.82,62.12,0.26
1089,7,2014,35028.89,1453023224,54.45,0.52,15.55,58.92,58.33,9.43,72.54,54.81,0.78
1090,4,2008,10766.58,779073184,86.45,0.58,6.94,75.05,52.32,8.07,40.45,16.79,0.03
1091,4,2016,24761.21,960436575,88.25,0.99,17.67,85.79,37.24,6.42,87.01,37.81,0.22
1092,8,2023,21262.4,809540083,56.92,0.7,3.97,85.12,20.09,2.77,81.34,23.96,0.52
1093,20,2015,24653.26,863525220,88.13,0.92,5.74,78.59,21.47,3.78,92.6,20.58,0.92
1094,4,2012,45905.52,838111896,48.65,0.85,19.47,56.26,39.8,4.05,40.72,25.42,0.27
1095,8,2022,29469.77,486842272,70.96,0.8,4.43,64.59,47.18,2.27,41.57,74.45,0.21
1096,7,2015,56478.65,744958764,34.5,0.97,17.99,69.48,52.78,2.82,68.46,59.88,0.97
1097,19,2015,18326.91,799668273,38.7,0.62,14.67,87.84,43.98,4.36,87.08,73.57,0.52
1098,20,2017,25526.51,548694371,81.87,0.73,3.32,76.1,59.13,2.73,94.52,45.45,0.06
1099,3,2007,47430.45,144410766,83.63,0.93,10.71,85.19,39.75,3.36,57.6,10.08,0.28
1100,5,2016,33215.45,1323236909,61.96,0.78,11.34,94.33,44.0,2.44,42.0,12.41,0.53
1101,5,2007,33274.66,1448166820,50.39,0.62,18.78,79.95,29.2,5.33,50.75,20.13,0.07
1102,7,2014,4147.07,130974144,57.06,0.6,9.58,61.38,33.59,8.57,88.24,64.65,0.69
1103,16,2021,24517.38,924730390,82.18,0.88,10.04,56.7,47.33,8.5,65.65,24.12,0.52
1104,16,2006,16973.29,392306915,42.66,0.51,4.02,50.03,44.07,9.24,86.93,17.11,0.71
1105,7,2021,59960.77,459980795,47.69,0.96,13.51,58.43,34.79,7.96,64.41,70.27,0.34
1106,4,2020,19192.95,1183399013,77.13,0.51,5.8,62.92,24.48,3.96,42.94,26.0,0.42
1107,20,2006,53185.3,523874840,86.12,0.82,3.4,62.95,33.7,7.62,73.97,45.17,0.93
1108,5,2024,40897.79,624743802,35.58,0.8,19.94,82.02,21.77,8.03,63.96,33.76,0.21
1109,5,2010,21114.07,67425574,78.23,0.79,6.85,57.21,43.23,6.34,67.02,72.76,0.04
1110,4,2014,33068.53,1137030752,68.7,0.74,4.54,70.9,32.92,8.46,92.19,59.33,0.98
1111,5,2014,50591.62,1198279145,43.85,0.93,14.59,50.24,35.19,2.57,65.14,41.77,0.01
1112,3,2012,53118.73,46640236,75.35,0.83,16.79,62.54,43.0,6.76,83.81,70.41,0.89
1113,20,2005,10463.24,1310178111,73.67,0.89,3.15,51.97,43.25,5.84,43.24,60.87,0.83
1114,1,2017,21034.82,18712493,38.52,0.56,3.9,84.06,43.53,8.44,66.35,66.62,0.49
1115,5,2013,20778.17,763705792,60.14,0.52,3.62,67.01,39.66,3.02,72.27,78.43,0.71
1116,7,2014,3480.64,301962218,75.5,0.51,2.85,73.04,39.52,3.7,46.23,24.22,0.11
1117,3,2019,36296.03,376124038,41.49,0.57,13.87,86.55,52.85,6.47,56.62,24.17,0.76
1118,5,2009,51434.38,702023219,57.77,0.83,12.59,91.42,38.7,9.58,80.68,48.96,0.78
1119,3,2020,23512.89,664213624,37.24,0.75,13.93,74.8,41.44,2.67,50.11,47.28,0.05
1120,8,2017,44662.12,57639829,48.41,0.88,11.1,81.19,59.53,7.95,47.06,70.84,0.5
1121,1,2024,38034.32,384361759,43.08,0.6,16.72,85.33,27.24,3.64,56.46,20.91,0.95
1122,6,2022,23163.28,551194987,60.3,0.68,11.84,63.7,49.06,2.84,87.24,39.75,0.95
1123,7,2015,9322.53,512144173,38.47,0.94,18.54,83.95,38.93,5.16,81.96,46.95,0.98
1124,7,2013,42850.11,923194249,52.99,0.97,10.74,81.38,53.22,6.66,82.72,42.49,0.66
1125,20,2020,51419.34,857015759,46.51,0.96,16.23,71.27,36.16,8.62,57.74,14.7,0.14
1126,3,2006,41465.42,1275258837,74.76,0.91,9.33,66.36,32.12,7.08,45.44,20.35,0.41
1127,4,2006,2054.83,1111391555,71.98,0.84,9.83,96.74,28.31,5.93,41.76,20.75,0.73
1128,7,2016,13757.74,227484205,35.7,0.96,17.28,97.34,54.89,4.29,72.24,51.72,0.28
1129,3,2012,5099.32,1191342369,87.21,0.86,3.94,83.37,48.73,4.34,78.63,40.02,0.81
1130,3,2013,34652.78,1331124001,74.68,0.98,12.17,68.44,23.08,8.16,60.78,22.47,0.86
1131,19,2016,45632.18,1452082826,66.96,0.51,15.07,86.07,48.54,2.91,69.09,61.57,0.76
1132,19,2013,7524.17,767079818,58.66,0.96,15.51,82.6,21.4,3.17,55.35,66.21,0.34
1133,6,2014,50461.93,968078757,40.68,0.78,12.65,76.16,27.27,7.76,60.04,24.71,0.74
1134,8,2006,33775.03,655344438,87.72,0.56,10.07,56.33,43.71,9.69,80.14,60.59,0.07
1135,6,2020,41708.17,280004456,30.47,0.61,6.69,95.44,38.54,2.96,79.5,14.45,0.34
1136,5,2024,58312.71,913503032,71.55,0.93,18.37,61.17,53.62,6.88,41.55,69.92,0.77
1137,4,2011,5937.18,1063947394,60.45,0.75,8.66,68.88,44.32,3.91,91.93,77.39,0.79
1138,5,2006,54172.22,198983008,84.15,0.99,16.38,66.44,58.6,2.21,54.8,20.91,0.32
1139,16,2005,8440.06,16930273,52.84,0.56,2.57,57.38,54.21,8.66,89.92,65.03,0.96
1140,5,2023,24184.57,54007111,61.12,0.71,6.18,51.18,33.61,6.07,68.15,16.81,0.27
1141,20,2008,51234.88,886522607,74.54,0.67,8.22,94.63,53.37,2.19,67.46,77.29,0.66
1142,5,2006,54469.0,1148887350,32.85,0.76,14.09,85.49,54.8,9.16,64.78,41.65,0.88
1143,6,2018,30875.93,315638736,33.27,0.82,7.75,50.99,58.79,6.29,90.73,47.47,0.55
1144,7,2006,36052.17,1205833986,42.7,0.83,2.74,83.01,20.5,7.9,51.45,63.47,0.41
1145,7,2019,42780.69,1042387359,38.79,0.5,5.13,56.23,54.99,5.39,73.64,27.41,0.21
1146,19,2016,50132.76,654362946,30.39,0.54,6.66,84.75,22.8,3.48,57.48,37.92,0.2
1147,4,2009,8169.16,30526214,67.38,0.52,5.17,74.25,41.12,5.72,90.34,14.9,0.16
1148,4,2024,48794.09,207053824,77.76,0.93,5.67,96.94,36.59,4.3,49.31,53.02,0.44
1149,20,2011,29395.29,1021368562,87.43,0.66,15.84,70.75,56.8,4.37,77.19,65.95,0.55
1150,6,2014,27586.78,642755177,56.45,0.68,9.42,85.95,36.21,7.15,63.2,69.63,0.84
1151,19,2018,26010.09,1106117091,46.78,0.73,9.29,51.98,43.84,2.75,76.37,47.54,0.22
1152,16,2018,31043.48,1376586429,81.83,0.92,19.4,94.91,47.68,5.18,48.67,63.61,0.76
1153,4,2009,56757.98,1142710412,80.66,0.51,10.04,77.0,20.76,6.37,61.65,20.49,0.69
1154,7,2022,33344.02,22574876,67.49,0.56,18.7,65.08,43.64,7.68,45.9,62.04,0.63
1155,5,2018,57237.47,310728360,46.39,0.84,7.38,56.09,40.72,7.06,93.28,10.32,0.34
1156,5,2006,11637.12,65009226,84.51,0.98,9.21,80.76,43.76,9.09,51.77,23.64,0.32
1157,19,2016,43724.02,1191373958,40.7,0.82,9.13,85.82,23.03,9.94,94.63,54.42,0.76
1158,6,2010,48922.13,1387495543,32.62,0.63,11.83,54.1,22.22,9.5,63.02,32.44,0.27
1159,6,2008,41068.6,1041649880,77.8,0.76,12.52,57.9,27.1,8.11,43.94,38.74,0.33
1160,8,2017,36808.41,205134252,63.82,0.99,6.47,68.5,54.78,7.49,40.97,67.82,0.97
1161,1,2008,34323.95,1187840472,44.79,0.76,16.28,90.88,34.26,2.28,72.94,49.98,1.0
1162,4,2018,51794.9,282249145,70.25,0.69,10.94,97.18,37.36,6.27,73.81,37.93,0.0
1163,6,2020,49477.15,809559516,76.0,0.69,2.13,85.76,35.61,7.31,68.86,42.6,0.69
1164,7,2008,8215.03,1467731805,80.67,0.98,12.64,50.27,48.57,5.3,43.65,69.39,0.54
1165,19,2005,51066.67,1488622898,46.93,0.86,16.37,93.37,30.38,5.08,58.23,43.99,0.46
1166,16,2017,25430.05,1062222192,31.54,0.84,6.51,51.27,22.74,6.34,59.75,71.27,0.28
1167,8,2008,15968.11,1148954429,60.6,0.62,2.68,93.06,35.13,9.25,78.76,27.3,0.51
1168,3,2024,52316.35,1424339756,81.36,0.78,16.53,69.7,49.11,4.09,63.04,47.36,0.46
1169,20,2022,26489.46,1442357200,42.47,0.68,19.57,85.61,56.6,5.19,71.51,35.83,0.4
1170,16,2010,48693.52,742740376,55.27,0.62,3.38,54.18,22.03,7.22,55.75,51.39,0.85
1171,3,2007,16540.81,1288403700,45.39,0.95,18.88,57.92,52.42,3.49,79.93,50.29,0.27
1172,5,2017,1231.83,969865682,30.8,0.69,8.47,71.64,22.65,8.68,42.57,49.99,0.6
1173,20,2020,30232.09,911051150,83.91,0.64,18.95,51.85,33.23,7.33,94.37,46.94,0.86
1174,4,2009,6913.47,1199606056,38.1,0.97,13.68,68.71,20.89,4.82,75.28,41.81,0.98
1175,7,2008,45508.18,1402753533,76.01,0.6,18.02,86.09,56.46,7.78,48.19,73.73,0.6
1176,20,2012,17288.43,1424229436,50.8,0.87,16.14,81.43,48.27,4.23,79.46,28.76,0.52
1177,1,2023,27175.09,1223113613,46.66,0.83,2.5,66.89,34.77,8.2,83.26,40.38,0.84
1178,3,2018,6134.98,841126130,86.46,0.96,3.18,50.42,35.1,2.57,83.37,24.78,0.19
1179,4,2011,17912.9,700174247,69.43,0.92,11.46,62.94,45.59,5.41,54.89,33.26,0.63
1180,1,2018,47107.92,920414699,71.22,0.85,4.33,87.26,23.59,4.09,92.73,27.43,0.06
1181,5,2010,9943.69,222861249,75.58,0.66,10.3,66.35,25.8,8.53,40.98,56.88,0.66
1182,1,2016,39182.41,466821331,50.46,0.75,19.18,68.12,53.89,8.02,60.89,59.53,0.8
1183,8,2020,55128.13,672660689,63.82,0.97,7.31,53.56,28.09,8.73,45.73,29.37,0.06
1184,8,2021,41110.37,43538914,46.21,0.51,10.8,78.88,49.07,7.21,61.17,78.85,0.85
1185,19,2017,48850.28,1200572964,80.07,0.9,8.92,79.85,29.03,8.36,43.15,29.9,0.12
1186,16,2018,7429.33,1338508584,65.96,0.63,13.34,70.68,23.53,5.51,75.47,67.99,0.18
1187,16,2011,15793.18,372463095,44.6,0.59,5.49,86.51,56.0,7.42,43.44,30.48,0.84
1188,4,2018,53777.79,1415916944,83.99,0.62,6.68,92.09,56.07,2.25,73.87,38.92,0.12
1189,5,2019,43191.23,352532372,64.85,0.53,17.46,86.03,44.21,9.05,52.87,56.53,0.67
1190,6,2016,38733.68,322160974,59.7,1.0,16.6,76.13,38.48,7.48,49.85,49.04,0.29
1191,8,2021,40162.24,25551624,32.07,0.93,16.21,94.91,42.11,8.93,59.09,45.43,0.25
1192,4,2013,25437.83,560528769,84.59,0.76,15.88,68.35,36.33,8.17,75.25,65.6,0.65
1193,6,2019,3628.84,601510268,87.14,0.86,10.27,81.43,50.29,4.29,71.8,59.54,0.11
1194,16,2016,47282.05,509806666,63.76,0.78,15.12,77.61,50.18,4.18,77.43,73.99,0.57
1195,19,2006,41044.08,829121986,56.55,0.91,8.97,90.4,52.76,8.4,90.54,26.16,0.92
1196,1,2009,28895.46,666449341,51.57,0.92,3.81,73.98,40.92,3.48,51.18,11.14,0.85
1197,8,2017,54085.82,1458229673,46.08,0.62,9.08,76.57,52.05,2.89,62.73,79.99,0.85
1198,4,2024,20833.42,297078431,64.47,0.73,4.86,71.78,26.23,2.12,54.62,29.84,0.3
1199,20,2012,18364.98,1416262231,37.69,0.82,9.04,56.74,21.21,4.39,72.25,13.01,0.7
1200,6,2018,52494.98,931838529,85.15,0.99,7.35,92.55,45.92,2.79,55.59,27.31,0.78
1201,1,2019,48022.27,1114303973,40.56,0.84,12.78,91.37,24.22,8.41,70.69,56.81,0.9
1202,8,2015,31383.81,789800906,74.73,0.95,8.51,83.72,42.03,5.88,85.27,51.17,0.26
1203,16,2005,8713.35,1469863136,48.41,0.92,14.7,66.69,48.84,4.02,70.3,24.47,0.76
1204,5,2007,13689.22,549364538,43.56,0.79,11.22,67.04,36.28,6.82,86.1,23.04,0.23
1205,6,2021,39717.45,342118345,63.47,0.95,18.55,51.73,21.75,2.56,73.62,41.1,0.03
1206,16,2023,23717.43,356299156,75.91,0.69,3.64,53.73,55.49,7.81,87.87,10.95,0.48
1207,8,2018,50351.92,85650587,73.6,0.69,14.38,74.66,21.73,6.01,91.17,10.17,0.77
1208,6,2012,57047.35,191439621,44.03,0.89,14.1,52.39,56.19,2.05,67.93,53.18,0.21
1209,1,2017,48532.58,584181386,49.83,0.57,19.11,54.76,22.11,4.55,83.49,32.77,0.05
1210,8,2024,23275.18,796419385,82.13,0.65,8.69,62.06,49.41,8.0,65.78,11.67,0.37
1211,3,2007,47532.5,1314989103,73.39,0.8,7.5,67.94,56.99,3.5,78.79,42.19,0.2
1212,4,2009,21735.06,906218771,72.76,0.71,5.1,73.49,56.28,9.7,42.06,75.49,0.38
1213,1,2013,10858.91,1022045324,46.13,0.97,6.78,65.58,55.74,9.17,93.18,27.84,0.92
1214,6,2010,2970.2,962691979,77.52,0.98,11.03,95.15,55.32,8.23,89.19,27.57,0.74
1215,5,2006,23757.29,152797457,51.51,0.75,17.08,95.64,40.42,2.63,89.13,42.76,0.37
1216,16,2017,54310.0,559873913,54.08,0.77,7.12,52.69,42.31,4.83,55.47,20.39,0.33
1217,20,2009,15100.21,993195788,47.25,0.86,4.84,97.3,44.79,4.39,55.57,54.66,0.92
1218,16,2012,13184.28,1226675844,37.28,0.73,6.9,58.3,55.84,3.1,62.14,68.75,0.89
1219,6,2005,58219.43,945168059,55.22,0.6,3.82,65.91,53.53,10.0,88.41,23.62,0.6
1220,16,2024,2475.24,718313211,31.02,0.87,18.68,90.18,51.32,3.18,87.23,56.11,0.36
1221,4,2016,47361.15,425661117,57.35,0.87,17.71,83.01,47.03,4.52,55.92,72.16,0.79
1222,8,2015,19960.83,645807513,73.5,0.62,7.55,52.8,44.74,9.04,69.8,73.22,0.66
1223,20,2011,3211.79,1237057656,87.64,0.92,6.45,87.18,56.9,3.16,66.13,48.7,0.56
1224,7,2019,55150.35,1041969868,34.72,0.81,18.3,81.84,27.71,5.76,75.79,20.66,0.74
1225,6,2015,9238.9,253858322,46.88,0.62,2.03,95.62,27.71,9.81,51.76,56.14,0.13
1226,19,2020,33554.98,721784498,59.65,0.83,12.81,93.68,59.3,3.98,44.68,61.44,0.93
1227,7,2007,17169.2,1381885996,40.22,0.62,18.49,96.81,42.13,7.62,41.5,62.8,0.97
1228,16,2024,4846.38,793970026,37.01,0.63,11.15,71.83,39.33,2.64,60.98,75.4,0.35
1229,6,2018,3945.43,208404879,57.14,0.92,2.05,83.91,54.02,6.81,92.06,53.07,0.95
1230,3,2007,7817.85,131989430,64.84,0.96,5.94,96.17,53.99,4.71,77.66,42.63,0.8
1231,19,2005,5210.65,696882221,79.21,0.63,18.6,50.1,27.06,7.6,81.2,45.18,0.94
1232,20,2019,45872.93,696034537,89.87,0.96,2.31,87.87,26.94,5.46,91.98,32.51,0.92
1233,5,2005,29648.41,1025897502,76.46,0.62,9.11,52.59,51.81,4.39,63.21,14.01,0.2
1234,3,2021,21230.63,100541622,43.28,0.56,16.22,97.95,51.43,6.37,66.09,60.22,0.26
1235,7,2006,25683.77,1017635271,74.88,0.53,17.09,50.67,29.01,3.12,59.77,11.39,0.26
1236,8,2024,55807.86,929074197,62.23,0.62,10.6,76.63,53.66,8.52,49.98,14.49,0.09
1237,4,2010,54734.36,448369715,57.05,0.69,6.18,75.0,39.2,8.01,82.15,33.39,0.4
1238,5,2012,43224.91,338598079,86.14,0.96,12.79,64.63,38.8,6.36,89.87,75.17,0.36
1239,3,2020,53196.26,874481773,72.13,0.62,6.75,85.15,59.43,4.94,84.76,43.82,0.34
1240,8,2023,19859.23,559795255,70.9,0.68,6.59,62.34,40.77,9.32,42.62,25.06,0.35
1241,8,2005,23485.45,362804529,30.71,0.87,16.54,63.96,25.48,7.08,56.45,72.79,0.06
1242,6,2007,37209.02,630518926,81.9,0.65,4.78,58.66,31.21,4.28,72.56,50.02,0.19
